TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderDetectsMissingIdentity,0,16,5,2,2,0.63,11,310,1,19,64,1,5,0.23,0.17
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderDetectsMissingPskStore,0,15,5,2,2,0.66,11,298,1,16,63,2,5,0.2,0.29
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderDetectsMissingTrust,1,37,14,5,3,0.44,12,455,1,52,104,2,10,0.33,0.17
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderDetectsNoCurveForCertificate,1,62,17,5,3,0.04,16,579,1,80,146,3,22,0.35,0.12
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderDetectsNotRecommendedCiperSuite,1,16,7,3,3,0.67,12,323,1,19,70,3,2,0.21,0.6
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderDetectsNotRecommendedSignatureAndHashAlgorithms,1,60,17,5,3,0.03,16,553,1,72,158,3,18,0.31,0.14
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderDetectsNotRecommendedSupportedGroup,1,55,16,5,3,0.04,23,540,1,57,153,3,15,0.27,0.17
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderFailsWithDefaultConfiguration,0,11,4,1,1,0.64,11,305,1,11,37,1,3,0.23,0.25
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderSetsAtLeastAllMandatoryCipherSuitesWhenKeysAndPskStoreAreSet,2,72,21,6,3,0.32,16,640,1,95,176,0,26,0.35,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderSetsEcdheCipherSuiteWhenKeysAreSet,1,68,18,5,3,0.33,14,593,1,89,169,0,26,0.34,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderSetsNoNotRecommendedCipherSuitesWhenKeysAndPskStoreAreSet,2,74,21,6,3,0.32,15,651,1,96,181,0,29,0.35,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderSetsPreselectedCipherSuitesWhenKeysAndPskStoreAreSet,2,74,21,6,3,0.32,20,656,1,99,179,4,24,0.36,0.14
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderSetsPskCipherSuitesWhenPskStoreIsSet,1,36,13,4,4,0.5,14,421,1,39,119,0,17,0.25,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderSupportEdDsaForCertificate,1,86,21,5,3,0.03,15,756,1,126,217,4,37,0.37,0.1
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuildForSignatureAndHashAlgorithmsRpk,1,70,19,5,3,0.03,14,622,1,90,176,0,25,0.34,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuildSignatureAndHashAlgorithmsX509,1,83,20,5,3,0.03,13,753,1,106,210,0,37,0.34,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testDisableHelloVerifyRequestForPskWithoutPskCiperSuite,1,66,17,5,3,0.04,14,588,1,73,163,3,24,0.31,0.11
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testDisableHelloVerifyRequestForPskWithoutPskCiperSuite2,1,66,18,5,3,0.33,14,587,1,82,160,3,25,0.34,0.11
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testDisableHelloVerifyRequestWithoutPskCiperSuite,1,60,15,5,3,0.36,13,550,1,70,164,0,24,0.3,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testGetCertificateChainReturnsNullForRpkOnlyConfiguration,1,74,21,5,3,0.03,15,651,1,94,183,1,27,0.34,0.04
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testServerOnlyWithDisabledRequiredAuthenticationFailsOnTrust,0,13,6,2,2,0.06,15,295,1,16,24,2,0,0.4,1
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetIdentityRequiresCertChain,0,5,5,2,2,0.06,11,113,1,2,6,1,1,0.25,0.5
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetIdentityRequiresNoneEmptyCertChain,0,5,5,2,2,0.06,11,113,1,2,7,1,2,0.22,0.33
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetIdentityRequiresNoneEmptyCertificateTypeList,1,4,4,1,1,0.07,11,110,1,1,3,0,0,0.25,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetIdentityRequiresPrivateAndPublicKey,1,4,4,1,1,0.07,18,96,1,1,3,0,0,0.25,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetIdentityRequiresPrivateKey,0,5,5,2,2,0.06,11,113,1,2,5,1,0,0.29,1
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetNoneSignatureAndHashAlgorithms,1,73,20,5,3,0.03,15,634,1,95,180,0,27,0.35,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetNoSignatureAndHashAlgorithms,1,72,20,5,3,0.03,14,632,1,94,178,0,27,0.35,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetNullSignatureAndHashAlgorithms,1,74,20,5,3,0.03,15,641,1,96,181,0,27,0.35,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetSupportedCiphersListRejectsEmptyArray,0,4,4,1,1,0.07,11,84,1,3,2,0,0,0.6,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetSupportedCiphersListRejectsNullCipher,0,4,4,1,1,0.07,11,84,1,3,2,0,0,0.6,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetSupportedCiphersRejectsEmptyArray,0,4,4,1,1,0.07,11,84,1,3,2,0,0,0.6,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetSupportedCiphersRejectsNull,0,4,4,1,1,0.07,11,84,1,3,2,0,0,0.6,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetSupportedCiphersRejectsNullCipher,0,4,4,1,1,0.07,11,84,1,3,2,0,0,0.6,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSupportedCipherSuitesForKeyManager,1,86,21,5,3,0.03,20,776,1,114,213,1,34,0.35,0.03
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSupportedCurvesForKeyManager,1,86,21,5,3,0.03,20,776,1,112,215,0,35,0.34,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSupportedGroupForMixedCertificateChain,1,83,20,5,3,0.02,16,746,1,109,202,0,38,0.35,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSupportedSignaturesForKeyManager,1,86,21,5,3,0.03,20,776,1,113,214,0,35,0.35,0
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testTrustStoreDoNotContainDuplicateSubject,0,6,6,2,2,0.16,14,94,1,3,5,1,0,0.38,1
org.eclipse.californium.scandium.dtls.AlertMessageTest.testFromByteArraySuccessfullyParsesLevelAndDescription,0,7,3,1,1,0.59,6,35,1,8,5,5,2,0.62,0.71
org.eclipse.californium.scandium.dtls.AlertMessageTest.testFromByteArrayThrowsExceptionForUnknownDescription,0,6,4,1,1,0.62,8,39,1,3,8,1,3,0.27,0.25
org.eclipse.californium.scandium.dtls.AlertMessageTest.testFromByteArrayThrowsExceptionForUnknownLevel,0,6,4,1,1,0.62,8,39,1,3,7,1,3,0.3,0.25
org.eclipse.californium.scandium.dtls.AlertMessageTest.testSerializeWithHandshakeException,2,3,2,1,1,1,15,21,1,1,6,0,0,0.14,0
org.eclipse.californium.scandium.dtls.CertificateMessageTest.testCertificateMessageDoesNotContainRootCert,1,1,1,1,1,1,25,40,1,1,5,0,0,0.17,0
org.eclipse.californium.scandium.dtls.CertificateMessageTest.testEmptyCertificateMessageSerialization,2,3,1,1,1,0.38,19,77,1,4,7,1,0,0.36,1
org.eclipse.californium.scandium.dtls.CertificateMessageTest.testFragmentToByteArrayCompliesWithRfc7250,1,6,3,2,1,0.2,17,57,1,19,5,0,1,0.79,0
org.eclipse.californium.scandium.dtls.CertificateMessageTest.testFromByteArrayCompliesWithRfc7250,0,11,6,2,1,0.3,15,110,1,21,6,0,2,0.78,0
org.eclipse.californium.scandium.dtls.CertificateMessageTest.testFromByteArrayHandlesEmptyMessageCorrectly,0,3,1,1,1,1,15,58,1,4,5,1,0,0.44,1
org.eclipse.californium.scandium.dtls.CertificateMessageTest.testSerializationUsingRawPublicKey,2,27,7,2,1,0.34,26,222,1,51,23,0,2,0.69,0
org.eclipse.californium.scandium.dtls.CertificateMessageTest.testSerializationUsingX509,2,26,6,2,1,0.38,23,226,1,49,23,0,1,0.68,0
org.eclipse.californium.scandium.dtls.CertificateRequestTest.testAddCertificateAuthorityAssertsMaxLength,1,1,1,1,1,1,12,17,1,6,2,4,0,0.75,1
org.eclipse.californium.scandium.dtls.CertificateRequestTest.testGetSignatureAndHashAlgorithmFailsForNonMatchingSupportedSignatureAlgorithms,2,20,9,3,2,0.09,12,122,1,5,37,0,5,0.12,0
org.eclipse.californium.scandium.dtls.CertificateRequestTest.testGetSignatureAndHashAlgorithmSucceedsForMatchingSupportedSignatureAlgorithms,2,21,9,3,2,0.09,15,117,1,38,16,0,5,0.7,0
org.eclipse.californium.scandium.dtls.CertificateRequestTest.testIsSupportedKeyTypeFailsForCertWithoutDigitalSignatureKeyUsage,1,5,3,2,1,0.72,9,33,1,5,8,3,4,0.38,0.43
org.eclipse.californium.scandium.dtls.CertificateRequestTest.testIsSupportedKeyTypeFailsForUnsupportedKeyAlgorithm,1,3,2,1,1,0.89,8,17,1,3,2,3,0,0.6,1
org.eclipse.californium.scandium.dtls.CertificateRequestTest.testIsSupportedKeyTypeSucceedsForCertWithDigitalSignatureKeyUsage,1,5,3,2,1,0.72,8,33,1,5,8,2,5,0.38,0.29
org.eclipse.californium.scandium.dtls.CertificateRequestTest.testIsSupportedKeyTypeSucceedsForSupportedKeyAlgorithm,1,4,3,2,1,0.57,8,22,1,4,3,0,3,0.57,0
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[0],0,23,6,2,1,0.56,25,116,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[1],0,22,6,2,1,0.57,25,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[10],0,22,6,2,1,0.57,25,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[2],0,22,6,2,1,0.57,25,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[3],0,22,6,2,1,0.57,25,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[4],0,22,6,2,1,0.57,25,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[5],0,22,6,2,1,0.57,25,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[6],0,22,6,2,1,0.57,25,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[7],0,22,6,2,1,0.57,25,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[8],0,22,6,2,1,0.57,25,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[9],0,22,6,2,1,0.57,25,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[0],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[1],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[10],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[2],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[3],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[4],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[5],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[6],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[7],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[8],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[9],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[0],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[1],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[10],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[2],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[3],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[4],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[5],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[6],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[7],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[8],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[9],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[0],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[1],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[10],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[2],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[3],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[4],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[5],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[6],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[7],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[8],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[9],0,22,6,2,1,0.57,26,115,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[0],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[1],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[10],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[2],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[3],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[4],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[5],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[6],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[7],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[8],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[9],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[0],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[1],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[10],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[2],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[3],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[4],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[5],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[6],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[7],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[8],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[9],0,22,6,2,1,0.57,26,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentNonce[0],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentNonce[1],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentNonce[10],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentNonce[2],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentNonce[3],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentNonce[4],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentNonce[5],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentNonce[6],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentNonce[7],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentNonce[8],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentNonce[9],0,22,6,2,1,0.57,25,121,1,68,45,5,0,0.6,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[0],0,3,2,2,1,1,40,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[1],0,3,2,2,1,1,40,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[10],0,3,2,2,1,1,40,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[2],0,3,2,2,1,1,40,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[3],0,3,2,2,1,1,40,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[4],0,3,2,2,1,1,40,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[5],0,3,2,2,1,1,40,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[6],0,3,2,2,1,1,40,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[7],0,3,2,2,1,1,40,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[8],0,3,2,2,1,1,40,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[9],0,3,2,2,1,1,40,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[0],0,3,2,2,1,0.15,21,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[1],0,3,2,2,1,0.15,21,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[10],0,3,2,2,1,0.15,21,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[2],0,3,2,2,1,0.15,21,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[3],0,3,2,2,1,0.15,21,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[4],0,3,2,2,1,0.15,21,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[5],0,3,2,2,1,0.15,21,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[6],0,3,2,2,1,0.15,21,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[7],0,3,2,2,1,0.15,21,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[8],0,3,2,2,1,0.15,21,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[9],0,3,2,2,1,0.15,21,13,1,47,21,5,0,0.69,1
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[0],0,14,7,2,1,0.05,28,148,1,59,31,5,1,0.66,0.83
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[1],0,12,6,2,1,0.05,28,126,1,58,31,5,1,0.65,0.83
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[10],0,13,6,2,1,0.05,28,130,1,58,31,5,1,0.65,0.83
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[2],0,13,6,2,1,0.05,28,130,1,58,31,5,1,0.65,0.83
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[3],0,13,6,2,1,0.05,28,130,1,58,31,5,1,0.65,0.83
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[4],0,13,6,2,1,0.05,28,130,1,58,31,5,1,0.65,0.83
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[5],0,13,6,2,1,0.05,28,130,1,58,31,5,1,0.65,0.83
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[6],0,13,6,2,1,0.05,28,130,1,58,31,5,1,0.65,0.83
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[7],0,13,6,2,1,0.05,28,130,1,58,31,5,1,0.65,0.83
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[8],0,13,6,2,1,0.05,28,130,1,58,31,5,1,0.65,0.83
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[9],0,13,6,2,1,0.05,28,130,1,58,31,5,1,0.65,0.83
