TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectTest.testSetAutocommit[dialect = GOOGLE_STANDARD_SQL],2,122,27,2,1,0.02,122,788,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRanDdlBatchTest.testGetOptimizerVersion[dialect = POSTGRESQL],2,124,27,2,1,0.02,108,800,1,0.00,0.00
com.google.cloud.spanner.MutationTest.delete,0,12,4,1,1,0.14,7,113,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testWriteIterable[dialect = GOOGLE_STANDARD_SQL],2,147,36,2,1,0.04,135,870,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterBeginTransactionTest.testIsTransactionStarted[dialect = POSTGRESQL],2,78,14,2,1,0.05,97,446,1,0.00,0.00
com.google.cloud.spanner.SessionImplTest.multiUseReadOnlyTransactionReturnsMissingTransactionId,1,70,25,1,1,0.19,52,341,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteInDdlBatchTransactionTest.testAbortBatch[dialect = POSTGRESQL],2,114,24,2,1,0.03,103,714,1,0.00,0.00
com.google.cloud.spanner.AsyncResultSetImplStressTest.consume[rows = 5],1,62,20,1,1,0.11,48,367,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterTemporaryTransactionTest.testGetOptimizerVersion[dialect = POSTGRESQL],2,134,30,2,1,0.02,125,808,1,0.00,0.00
com.google.cloud.spanner.admin.database.v1.DatabaseAdminClientTest.restoreDatabaseExceptionTest2,0,73,7,2,1,0.04,46,517,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterEmptyCommitTest.testBufferedWriteIterable[dialect = POSTGRESQL],2,125,29,2,1,0.05,124,709,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionStatementExecutorTest.testStatementSetAutocommitDmlMode[dialect = POSTGRESQL],1,4,3,2,1,0.60,12,14,0,0.00,0.00
com.google.cloud.spanner.ValueTest.boolArrayFromPlainIterable,0,18,7,1,1,0.02,11,73,1,0.00,0.00
com.google.cloud.spanner.InstanceConfigIdTest.badName,0,1,1,1,1,0.00,5,4,1,0.00,0.00
com.google.cloud.spanner.AbstractStructReaderTypesTest.getterWhenNull[10: ARRAY<BOOL>: getBooleanArray()=[getBooleanList; getValue]],0,11,3,1,1,0.05,16,47,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectAndResultSetNextTest.testIsClosed[dialect = POSTGRESQL],2,123,27,2,1,0.02,110,796,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectAndResultSetNextTest.testSetAutocommit[dialect = POSTGRESQL],2,140,32,2,1,0.03,157,852,1,0.00,0.00
com.google.cloud.spanner.AbstractStructReaderTypesTest.getter[6: BYTES: getBytes()=[getValue]],0,15,3,1,1,0.07,32,55,1,0.00,0.00
com.google.cloud.spanner.connection.SingleUseTransactionTest.testRollback,2,24,10,2,1,0.42,61,118,1,0.00,0.00
com.google.cloud.spanner.OptionsTest.testTransactionOptions_withCommitStatsAreEqual,0,12,2,1,1,0.16,5,38,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterStartDdlBatchTest.testSetReadOnlyStaleness[dialect = GOOGLE_STANDARD_SQL],2,111,20,2,1,0.07,322,606,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterEmptyCommitTest.testRunBatch[dialect = POSTGRESQL],2,82,15,2,1,0.05,114,458,1,0.00,0.00
com.google.cloud.spanner.ValueTest.boolArrayFromList,0,21,7,1,1,0.05,6,89,1,0.00,0.00
com.google.cloud.spanner.TimestampBoundTest.serialization,0,11,1,1,1,0.23,7,35,1,0.00,0.00
com.google.cloud.spanner.DatabaseAdminClientTest.dbClientRestoreDatabase,0,108,35,5,1,0.02,407,534,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterStartDdlBatchTest.testSetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,90,17,2,1,0.04,141,539,1,0.00,0.00
com.google.cloud.spanner.AsyncResultSetImplStressTest.pauseResume[rows = 1],1,63,20,1,1,0.11,66,374,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.asyncRunnerSelect[fail on invalidated session = true],0,447,76,6,1,0.01,232,3191,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterStartDdlBatchTest.testAbortBatch[dialect = GOOGLE_STANDARD_SQL],2,87,16,2,1,0.04,101,527,1,0.00,0.00
com.google.cloud.spanner.GrpcResultSetTest.multiResponseChunkingBoolArray,2,59,16,1,1,0.14,46,393,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterStartDdlBatchTest.testSetReadOnly[dialect = GOOGLE_STANDARD_SQL],2,89,17,2,1,0.04,124,529,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterBeginTransactionTest.testCommit[dialect = POSTGRESQL],2,82,14,2,1,0.05,101,463,1,0.00,0.00
com.google.cloud.spanner.v1.SpannerClientTest.partitionQueryExceptionTest,0,54,7,2,1,0.04,49,305,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterTemporaryTransactionTest.testBufferedWrite[dialect = GOOGLE_STANDARD_SQL],2,146,36,2,1,0.04,134,870,1,0.00,0.00
com.google.cloud.spanner.IsRetryableInternalErrorTest.connectionClosedInternalExceptionIsRetryable,1,2,1,1,1,0.00,7,11,1,0.00,0.00
com.google.cloud.spanner.SpannerImplTest.testSpannerClosed,1,210,26,5,1,0.02,39,1628,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.asyncRunnerBatchUpdate[fail on invalidated session = true],0,401,63,6,1,0.01,241,2771,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionAsyncApiTest.testReadWriteMultipleAsyncStatements,1,463,96,4,1,0.03,626,2864,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectAndResultSetNextTest.testCommit[dialect = POSTGRESQL],2,131,29,2,1,0.02,119,786,1,0.00,0.00
com.google.cloud.spanner.OperationTest.reload,0,31,10,2,1,0.28,23,138,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionStatementWithNoParametersTest.testExecuteGetReadOnlyStaleness[dialect = GOOGLE_STANDARD_SQL],1,43,22,2,1,0.10,17,257,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRollbackTest.testGetTransactionMode[dialect = GOOGLE_STANDARD_SQL],2,145,33,2,1,0.02,137,879,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterEmptyCommitTest.testSetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],2,82,14,2,1,0.05,107,456,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectTest.testStartBatchDdl[dialect = POSTGRESQL],2,131,30,2,1,0.03,145,792,1,0.00,0.00
com.google.cloud.spanner.connection.EmulatorUtilTest.testCreateInstanceAndDatabase_propagatesOtherErrorsOnDatabaseCreation,0,19,9,2,1,0.48,29,110,1,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithExecutorTest.testInlinedBeginAsyncTxAborted[executor = java.util.concurrent.Executors$FinalizableDelegatedExecutorService@5a4736b8],0,398,59,5,1,0.03,513,2885,0,0.00,0.00
com.google.cloud.spanner.spi.v1.GfeLatencyTest.testGfeLatencyExecuteSql,0,154,43,3,1,0.01,469,1028,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterBeginTransactionTest.testWrite[dialect = GOOGLE_STANDARD_SQL],2,111,26,2,1,0.06,113,619,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteInDdlBatchTransactionTest.testSetReadOnlyStaleness[dialect = POSTGRESQL],2,136,28,2,1,0.05,134,791,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testWriteIterable[dialect = POSTGRESQL],2,103,22,2,1,0.06,111,592,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectTest.testRunBatch[dialect = POSTGRESQL],2,123,28,2,1,0.03,125,795,1,0.00,0.00
com.google.cloud.spanner.DatabaseAdminClientImplTest.getDatabase,1,26,10,2,1,0.11,18,109,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterStartDdlBatchTest.testBeginTransaction[dialect = POSTGRESQL],2,90,17,2,1,0.04,133,540,1,0.00,0.00
com.google.cloud.spanner.OptionsTest.testUpdateOptionsHashCode,0,2,1,1,1,1.00,5,25,1,0.00,0.00
com.google.cloud.spanner.SessionPoolTest.testSessionNotFoundWriteAtLeastOnce[min sessions = 0],3,75,16,1,1,0.10,89,546,1,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithoutExecutorTest.query_ThenUpdate_ThenConsumeResultSet,0,414,66,5,1,0.01,601,3035,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectTest.testSetStatementTimeout[dialect = POSTGRESQL],2,149,32,2,1,0.03,159,883,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterBeginTransactionTest.testSetOptimizerVersion[dialect = POSTGRESQL],2,81,14,2,1,0.05,107,453,1,0.00,0.00
com.google.cloud.spanner.ValueTest.pgNumericArray,0,15,4,1,1,0.01,12,79,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testStartBatchDml[dialect = POSTGRESQL],2,136,31,2,1,0.02,146,820,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectTest.testAnalyzeQuery[dialect = POSTGRESQL],2,141,31,2,1,0.03,142,805,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRollbackTest.testExecuteUpdate[dialect = POSTGRESQL],2,159,34,2,1,0.02,156,943,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.transactionManagerBatchUpdate[fail on invalidated session = true],0,403,61,6,1,0.01,264,2825,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginTransactionTest.testSetTransactionTag[dialect = GOOGLE_STANDARD_SQL],2,83,16,2,1,0.06,104,468,1,0.00,0.00
com.google.cloud.spanner.InstanceAdminGaxTest.getInstanceConfigTest[exception at call = 1; exception type = NON_RETRYABLE],0,232,33,5,1,0.02,129,1702,0,0.00,0.00
com.google.cloud.spanner.BackupTest.createWithoutVersionTimeShouldSucceed,1,9,6,1,1,0.11,15,54,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRanDdlBatchTest.testBeginTransaction[dialect = GOOGLE_STANDARD_SQL],2,172,37,2,1,0.02,186,1038,1,0.00,0.00
com.google.cloud.spanner.v1.SpannerClientTest.commitExceptionTest3,0,55,7,2,1,0.07,43,311,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectAndResultSetNextTest.testSetAutocommitDmlMode[dialect = POSTGRESQL],2,124,27,2,1,0.03,132,799,1,0.00,0.00
com.google.cloud.spanner.AsyncTransactionManagerTest.asyncTransactionManagerWithBatchUpdateCommitAborted[executor = MoreExecutors.directExecutor()],0,443,81,5,1,0.03,588,3146,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterBeginTransactionTest.testGetTransactionMode[dialect = POSTGRESQL],2,80,15,2,1,0.05,100,451,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteInDdlBatchTransactionTest.testGetTransactionMode[dialect = POSTGRESQL],2,116,25,2,1,0.03,115,719,1,0.00,0.00
com.google.cloud.spanner.connection.StatementParserTest.testGoogleStandardSQLDialectStatementWithHashTagSingleLineComment[dialect = GOOGLE_STANDARD_SQL],0,17,6,2,1,0.11,17,148,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteInDdlBatchTransactionTest.testSetStatementTimeout[dialect = POSTGRESQL],2,126,26,2,1,0.03,129,754,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterStartDdlBatchTest.testGetCommitTimestamp[dialect = POSTGRESQL],2,90,17,2,1,0.04,117,532,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.readWriteTransactionReadUsingIndex[fail on invalidated session = false],0,192,49,3,1,0.00,374,1309,0,0.00,0.00
com.google.cloud.spanner.ReadWriteTransactionWithInlineBeginTest.abortedBatchUpdate,0,383,58,5,1,0.01,517,2806,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterBeginTransactionTest.testSetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],2,81,14,2,1,0.05,107,453,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectTest.testSetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,123,27,2,1,0.02,119,801,1,0.00,0.00
com.google.cloud.spanner.v1.SpannerClientTest.createSessionTest,0,56,7,2,1,0.06,55,310,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.readOnlyTransactionRead[fail on invalidated session = false],0,184,52,3,1,0.01,359,1104,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRanDdlBatchTest.testBufferedWriteIterable[dialect = GOOGLE_STANDARD_SQL],2,156,36,2,1,0.03,128,963,1,0.00,0.00
com.google.cloud.spanner.SessionImplTest.multiUseReadOnlyTransactionReturnsEmptyTransactionMetadata,1,70,25,1,1,0.19,51,341,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionAsyncApiTest.testExecuteClientSideQueryAsync,1,199,51,2,1,0.01,60,1166,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionOptionsTest.testMinSessions,0,43,6,2,1,0.09,8,257,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectAndResultSetNextTest.testRunBatch[dialect = GOOGLE_STANDARD_SQL],2,132,30,2,1,0.03,132,792,1,0.00,0.00
com.google.cloud.spanner.connection.DdlBatchTest.testCancel,1,35,16,2,1,0.17,46,232,1,0.00,0.00
com.google.cloud.spanner.StatementTest.incompleteBinding,0,3,2,1,1,0.50,6,15,1,0.00,0.00
com.google.cloud.spanner.PartitionedDmlTransactionTest.testExecuteStreamingPartitionedUpdateUnavailable,1,14,4,1,1,0.42,55,121,1,0.00,0.00
com.google.cloud.spanner.MutationTest.replaceEmpty,0,10,2,1,1,0.25,8,73,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.asyncTransactionManagerReadRowUsingIndexAsync[fail on invalidated session = false],0,263,80,3,1,0.01,384,1764,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRanDdlBatchTest.testSetAutocommit[dialect = POSTGRESQL],2,123,27,2,1,0.02,115,798,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteInDdlBatchTransactionTest.testSetOptimizerVersion[dialect = POSTGRESQL],2,116,24,2,1,0.03,109,720,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectTest.testSetAutocommit[dialect = POSTGRESQL],2,122,26,2,1,0.02,122,782,1,0.00,0.00
com.google.cloud.spanner.AbstractStructReaderTypesTest.getterForIncorrectType[6: BYTES: getBytes()=[getValue]],0,50,4,1,1,0.01,47,174,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionStatementWithNoParametersTest.testExecuteGetOptimizerVersion[dialect = POSTGRESQL],1,42,20,2,1,0.11,17,234,1,0.00,0.00
com.google.cloud.spanner.AsyncTransactionManagerTest.asyncTransactionManager_shouldPropagateStatementFailure[executor = MoreExecutors.directExecutor()],0,408,72,5,1,0.01,440,2896,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterBeginTransactionTest.testBufferedWrite[dialect = GOOGLE_STANDARD_SQL],2,126,29,2,1,0.04,124,720,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterStartDdlBatchTest.testCommit[dialect = POSTGRESQL],2,90,17,2,1,0.04,114,542,1,0.00,0.00
com.google.cloud.spanner.admin.database.v1.DatabaseAdminClientTest.copyBackupExceptionTest3,0,73,7,2,1,0.04,47,518,1,0.00,0.00
com.google.cloud.spanner.SessionPoolOptionsTest.setNegativeMinSessions[min sessions = 1; max sessions = 1],0,2,2,1,1,0.00,1,19,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRollbackTest.testSetAutocommit[dialect = GOOGLE_STANDARD_SQL],2,143,32,2,1,0.02,148,874,1,0.00,0.00
com.google.cloud.spanner.SpannerThreadsTest.testCloseAllThreadsWhenClosingSpanner,0,468,87,6,1,0.01,557,3132,0,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.asyncTransactionManagerUpdateAsync[fail on invalidated session = true],0,410,73,6,1,0.01,230,2776,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyNoActionsTest.testSetTransactionMode[dialect = GOOGLE_STANDARD_SQL],2,82,17,2,1,0.06,116,448,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterCommittedReadOnlyTransactionTest.testSetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,136,32,2,1,0.02,143,821,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.testCommitWithTag,0,365,54,5,1,0.01,264,2744,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.runAsyncIsNonBlocking,0,385,55,5,1,0.01,481,2807,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionAsyncApiTest.testExecuteUpdateAsyncAutocommitIsNonBlocking,1,275,59,4,1,0.01,410,1670,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginReadOnlyTransactionTest.testSetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,82,16,2,1,0.05,123,473,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetReadOnlyMaxStalenessTest.testGetReadOnlyStaleness[dialect = GOOGLE_STANDARD_SQL],2,89,15,2,1,0.07,106,488,1,0.00,0.00
com.google.cloud.spanner.InstanceAdminGaxTest.updateInstanceTest[exception at call = 0; exception type = RETRYABLE],0,261,37,5,1,0.02,149,1806,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testGetOptimizerStatisticsPackage[dialect = POSTGRESQL],2,75,13,2,1,0.06,102,425,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterStartDdlBatchTest.testRollback[dialect = POSTGRESQL],2,91,17,2,1,0.04,114,543,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterStartDdlBatchTest.testSetTransactionTag[dialect = GOOGLE_STANDARD_SQL],2,91,18,2,1,0.05,121,543,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRanDdlBatchTest.testSetReadOnly[dialect = POSTGRESQL],2,123,27,2,1,0.02,115,798,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterUpdateTest.testGetOptimizerStatisticsPackage[dialect = POSTGRESQL],3,124,25,2,1,0.02,112,805,1,0.00,0.00
com.google.cloud.spanner.ValueTest.bytesArrayTryGetStringArray,0,12,4,1,1,0.02,6,65,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionOptionsTest.testSetCredentialsAndEncodedCredentials,0,15,3,1,1,0.00,11,149,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.transactionManagerSelectInvalidatedDuringTransaction[fail on invalidated session = true],0,453,76,6,1,0.02,550,3077,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSetReadOnlyMaxStalenessTest.testSetReadOnly[dialect = GOOGLE_STANDARD_SQL],2,88,15,2,1,0.08,113,485,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.testPartitionedDmlDoesNotTimeout,0,398,58,5,1,0.01,564,2881,1,0.00,0.00
com.google.cloud.spanner.v1.SpannerClientTest.createSessionTest2,0,56,7,2,1,0.05,55,308,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRanDdlBatchTest.testSetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,125,28,2,1,0.02,125,809,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterTemporaryTransactionTest.testRollback[dialect = GOOGLE_STANDARD_SQL],2,135,31,2,1,0.03,135,809,1,0.00,0.00
com.google.cloud.spanner.OptionsTest.testTransactionOptions,0,5,2,1,1,0.93,6,30,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTest.testExecuteGetReadTimestamp,2,185,46,2,1,0.06,97,1010,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterEmptyCommitTest.testSetStatementTimeout[dialect = GOOGLE_STANDARD_SQL],2,92,16,2,1,0.05,127,490,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterEmptyCommitTest.testSetTransactionMode[dialect = GOOGLE_STANDARD_SQL],2,87,18,2,1,0.06,118,474,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterBeginTransactionTest.testRunBatch[dialect = POSTGRESQL],2,81,15,2,1,0.05,114,455,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.testExecutePartitionedDmlAborted,0,332,46,5,1,0.01,501,2468,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectTest.testSetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],2,123,27,2,1,0.02,118,793,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteNoActionsTest.testWrite[dialect = POSTGRESQL],2,88,19,2,1,0.08,111,487,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.readOnlyTransactionIsNonBlocking,0,432,71,5,1,0.01,524,2993,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.transactionManagerBatchUpdate[fail on invalidated session = false],0,142,34,3,1,0.01,478,914,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginReadOnlyTransactionTest.testStartBatchDdl[dialect = GOOGLE_STANDARD_SQL],2,82,16,2,1,0.05,130,477,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testGetOptimizerVersion[dialect = POSTGRESQL],2,135,30,2,1,0.02,126,809,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterUpdateTest.testSetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],3,125,25,2,1,0.02,115,809,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionStatementExecutorTest.testStatementGetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],1,26,14,2,1,0.07,10,114,0,0.00,0.00
com.google.cloud.spanner.connection.SingleUseTransactionTest.testAbortBatch,2,24,10,2,1,0.42,65,118,1,0.00,0.00
com.google.cloud.spanner.AsyncRunnerTest.asyncRunnerWaitsUntilAsyncBatchUpdateHasFinished,0,397,62,5,1,0.01,507,2914,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterTemporaryTransactionTest.testSetReadOnlyStaleness[dialect = GOOGLE_STANDARD_SQL],2,157,33,2,1,0.04,138,894,1,0.00,0.00
com.google.cloud.spanner.AbstractStructReaderTypesTest.getterForIncorrectType[12: ARRAY<INT64>: getLongArray()=[getLongList; getValue]],0,50,4,1,1,0.01,47,173,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.singleUseIsNonBlocking,0,424,70,5,1,0.01,498,2935,1,0.00,0.00
