TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
redis.clients.jedis.commands.unified.pooled.PooledGeoCommandsTest.georadiusByMemberStore,0,72,24,6,1,0.04,26,359,1,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.pubSubChannelWithPingPongWithArgument,2,80,17,3,1,0.08,38,540,0,0.00,0.00
redis.clients.jedis.commands.jedis.FailoverCommandsTest.abortMaster,1,49,13,2,1,0.05,19,398,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testBinaryGeneralCommand,3,128,29,6,1,0.03,57,867,0,0.00,0.00
redis.clients.jedis.JedisPooledTest.checkPoolOverflow,1,60,19,4,1,0.05,9,441,1,0.00,0.00
redis.clients.jedis.util.JedisURIHelperTest.shouldGetDefaultDbFromURIIfNoDbWasSpecified,0,1,1,1,1,1.00,4,7,1,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.incr,1,74,18,3,1,0.06,24,452,0,0.00,0.00
redis.clients.jedis.JedisClusterTest.testRedisClusterMaxRedirectionsWithConfig,3,138,30,6,1,0.05,73,904,1,0.00,0.00
redis.clients.jedis.HostAndPortTest.checkFrom,0,3,1,1,1,1.00,7,10,1,0.00,0.00
redis.clients.jedis.JedisClusterTest.testDiscoverNodesAutomatically,4,104,23,5,1,0.05,70,642,1,0.00,0.00
redis.clients.jedis.collections.SetFromListTest.setOperations,0,11,1,1,1,0.00,26,17,0,0.00,0.00
redis.clients.jedis.commands.jedis.MigrateTest.migrateCopyReplaceAuth,3,101,21,4,1,0.10,36,543,0,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.fcallReadonly,1,86,21,3,1,0.07,27,486,0,0.00,0.00
redis.clients.jedis.ShardedConnectionTest.checkPoolTestOnBorrowWhenJedisIsBroken,2,112,28,5,1,0.03,17,686,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledHyperLogLogCommandsTest.pfadd,0,56,19,5,1,0.02,13,273,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testScriptLoadAndScriptExists,3,126,32,5,1,0.04,53,765,0,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.getDel,1,79,18,3,1,0.07,14,476,0,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.del,1,88,20,3,1,0.08,43,474,0,0.00,0.00
redis.clients.jedis.TransactionV2Test.unwatch,3,101,22,3,1,0.09,34,591,1,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.blpopDoubleWithSleep,1,84,20,4,1,0.06,45,510,0,0.00,0.00
redis.clients.jedis.commands.jedis.StreamsCommandsTest.xclaimJustId,1,114,31,5,1,0.08,25,652,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.setnx,0,60,20,5,1,0.02,26,288,1,0.00,0.00
redis.clients.jedis.JedisClusterTest.testAskResponseWithConfig,3,141,31,6,1,0.06,75,850,1,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.smismember,1,84,19,3,1,0.07,25,481,0,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.setAndExpire,1,88,22,4,1,0.07,25,501,0,0.00,0.00
redis.clients.jedis.commands.jedis.StreamsCommandsTest.xautoclaimBinary,3,117,33,5,1,0.08,27,670,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterNodes,1,51,14,3,1,0.04,14,361,0,0.00,0.00
redis.clients.jedis.TransactionV2Test.transactionResponseBinary,3,117,25,3,1,0.10,32,619,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zunion,4,108,29,5,1,0.08,67,581,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zlexcount,0,57,19,5,1,0.02,31,272,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.lmpop,0,70,24,5,1,0.02,38,330,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrevrangebyscore,1,98,21,3,1,0.09,82,522,0,0.00,0.00
redis.clients.jedis.JedisClusterTest.clusterLinks2,1,57,16,3,1,0.06,54,412,1,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.testEvalNestedListsWithBinary,3,119,30,4,1,0.09,64,730,0,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.sunion,1,92,22,3,1,0.07,55,518,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortingCommandsTest.sort,1,87,20,3,1,0.07,46,503,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.pttl,0,68,20,5,1,0.03,35,283,1,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.brpop,1,93,20,3,1,0.07,55,524,0,0.00,0.00
redis.clients.jedis.commands.jedis.TransactionCommandsTest.watch,1,109,22,3,1,0.09,34,616,1,0.00,0.00
redis.clients.jedis.PipeliningTest.pipelineResponseWithoutData,1,89,21,3,1,0.09,14,540,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.failKeys,3,95,20,4,1,0.04,50,618,0,0.00,0.00
redis.clients.jedis.PipeliningTest.pipelineResponse,1,142,30,3,1,0.12,50,654,0,0.00,0.00
redis.clients.jedis.commands.jedis.TransactionCommandsTest.transactionResponseWithError,1,102,22,3,1,0.07,31,646,1,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.evalshaShaNotFound,1,74,19,3,1,0.06,20,462,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.sismember,0,65,20,5,1,0.03,29,283,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.sendBlockingCommandTest,0,63,19,5,1,0.02,30,303,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledGeoCommandsTest.georadiusByMemberStoreBinary,0,74,24,6,1,0.04,29,352,1,0.00,0.00
redis.clients.jedis.JedisClusterTest.testReturnConnectionOnRedirection,4,146,31,6,1,0.04,75,944,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zdiff,3,102,27,4,1,0.07,37,564,0,0.00,0.00
redis.clients.jedis.TupleSortedSetTest.testString,2,87,24,4,1,0.05,36,529,1,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.setnx,1,80,19,3,1,0.06,26,476,0,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.srandmember,1,101,25,3,1,0.08,44,538,0,0.00,0.00
redis.clients.jedis.JedisSentinelPoolTest.repeatedSentinelPoolInitialization,2,125,23,3,1,0.04,17,832,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.setAndGet,0,59,19,5,1,0.02,14,291,1,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.pubSubChannelWithPingPong,2,80,17,3,1,0.08,35,540,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.brpopDoubleWithSleep,0,82,24,6,1,0.01,43,452,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.strAlgoLcsWithKeyAndIdx,1,50,13,3,1,0.06,21,381,0,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.commandList,1,77,18,4,1,0.08,36,489,0,0.00,0.00
redis.clients.jedis.modules.graph.PathBuilderTest.testPathBuilderSizeException,0,0,0,0,0,0.00,15,0,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testRpush,3,124,29,5,1,0.04,58,774,0,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.binarySubscribe,2,81,17,3,1,0.08,34,524,0,0.00,0.00
redis.clients.jedis.commands.jedis.StreamsCommandsTest.xinfo,2,146,42,5,1,0.08,94,795,0,0.00,0.00
redis.clients.jedis.JedisSentinelTest.sentinel,2,61,16,3,1,0.06,27,430,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.pingWithMessage,1,70,15,3,1,0.07,26,448,0,0.00,0.00
redis.clients.jedis.commands.jedis.TransactionCommandsTest.unwatch,1,113,23,3,1,0.09,40,640,1,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.setFailIfNotExistAndGet,1,86,21,4,1,0.06,23,511,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.rpush,0,60,19,5,1,0.02,29,277,1,0.00,0.00
redis.clients.jedis.resps.TupleTest.compareDifferentType,1,2,2,2,2,0.00,5,15,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrangebyscore,1,96,21,3,1,0.09,66,518,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.bzmpopSimple,2,101,28,5,1,0.06,32,571,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zrevrangeByLex,0,65,21,5,1,0.02,35,316,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrank,1,83,18,3,1,0.07,37,477,0,0.00,0.00
redis.clients.jedis.JedisClusterTest.testClusterFlushSlots,1,60,14,3,1,0.09,81,377,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledHyperLogLogCommandsTest.pfaddBinary,0,56,19,5,1,0.03,16,271,1,0.00,0.00
redis.clients.jedis.JedisTest.checkDisconnectOnQuit,1,64,15,3,1,0.07,11,408,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrevrange,1,87,20,3,1,0.07,51,503,0,0.00,0.00
redis.clients.jedis.ReliableTransactionTest.transactionResponse,3,112,24,3,1,0.09,31,617,1,0.00,0.00
redis.clients.jedis.util.ByteArrayComparatorTest.test,0,2,2,1,1,1.00,8,14,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zrank,0,65,19,5,1,0.03,37,293,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zadd,0,59,19,5,1,0.02,31,274,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.strAlgoLcsWithIdx,1,50,13,3,1,0.06,21,381,0,0.00,0.00
redis.clients.jedis.JedisSentinelTest.sentinelRemove,1,44,14,3,1,0.05,33,361,1,0.00,0.00
redis.clients.jedis.JedisSentinelPoolTest.customClientName,2,128,24,3,1,0.04,21,838,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.flushDB,1,87,19,3,1,0.11,46,482,0,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.clusterPipelineList,4,169,39,5,1,0.10,97,818,0,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.configGet,1,73,17,3,1,0.07,17,466,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterCountFailureReports,1,54,14,3,1,0.05,13,367,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.sendCommandTest,0,57,19,5,1,0.02,39,282,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zrangestore,0,83,23,6,1,0.04,48,360,1,0.00,0.00
redis.clients.jedis.exceptions.ExceptionsTest.askData,4,0,0,0,0,0.00,19,34,0,0.00,0.00
redis.clients.jedis.ReliableTransactionTest.watch,3,101,22,3,1,0.09,29,579,1,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.binaryPsubscribe,2,81,17,3,1,0.08,35,524,0,0.00,0.00
redis.clients.jedis.commands.jedis.ModuleTest.testModules,1,79,18,3,1,0.09,22,484,1,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.scriptEvalShaReturnValues,1,89,21,3,1,0.07,29,514,0,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.binaryPsubscribeMany,2,82,17,3,1,0.08,27,525,0,0.00,0.00
redis.clients.jedis.commands.jedis.VariadicCommandsTest.hdel,1,90,20,3,1,0.08,32,490,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrangeByLexBinary,1,84,20,3,1,0.06,37,491,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBitCommandsTest.bitOpNotMultiSourceShouldFail,0,54,18,5,1,0.01,8,294,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.rpop,0,76,23,5,1,0.03,45,328,1,0.00,0.00
redis.clients.jedis.JedisPoolTest.getNumActiveWhenPoolIsClosed,2,90,18,3,1,0.04,7,541,1,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.rpushx,1,81,18,3,1,0.07,29,462,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zrevrange,0,69,21,5,1,0.02,51,319,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.sunion,0,75,23,5,1,0.02,55,337,1,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.pubSubChannels,2,83,19,3,1,0.06,22,548,0,0.00,0.00
redis.clients.jedis.ACLJedisPoolTest.testResetValidPassword,3,110,21,3,1,0.04,13,651,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.flushAll,1,86,19,3,1,0.11,52,479,0,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.getSet,1,78,18,3,1,0.06,24,474,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledGeoCommandsTest.georadiusByMember,0,82,27,7,1,0.06,33,394,1,0.00,0.00
redis.clients.jedis.UnavailableConnectionTest.testAvoidQuitInDestroyObjectForBrokenConnection,0,23,9,2,1,0.06,11,191,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.ltrim,0,79,22,5,1,0.03,47,331,1,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.setAndKeepttl,1,91,22,4,1,0.08,29,506,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.setNxExAndGet,0,83,24,6,1,0.04,37,349,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.dbSize,1,79,18,3,1,0.07,28,461,0,0.00,0.00
redis.clients.jedis.JedisClusterTest.testRedisClusterMaxRedirections,3,146,31,6,1,0.05,74,938,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.getEx,0,77,23,6,1,0.05,38,338,1,0.00,0.00
redis.clients.jedis.JedisTest.shouldThrowInvalidURIExceptionForInvalidURI,1,62,16,3,1,0.06,8,420,1,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.setnx,1,79,19,3,1,0.06,13,475,0,0.00,0.00
redis.clients.jedis.commands.jedis.GeoCommandsTest.geosearch,3,114,26,5,1,0.13,48,637,0,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.unsubscribeWhenNotSusbscribed,2,61,16,3,1,0.08,12,405,0,0.00,0.00
redis.clients.jedis.commands.jedis.BitCommandsTest.bitposBinary,3,85,21,4,1,0.07,29,480,0,0.00,0.00
redis.clients.jedis.JedisTest.infiniteTimeout,2,79,17,3,1,0.07,18,475,1,0.00,0.00
redis.clients.jedis.ProtocolTest.integerReply,1,6,2,2,1,0.03,5,44,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zincrby,0,75,23,5,1,0.03,41,331,1,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.scriptEvalShaReturnValuesBinary,1,89,21,3,1,0.07,29,503,0,0.00,0.00
redis.clients.jedis.exceptions.ExceptionsTest.invalidURI,3,0,0,0,0,0.00,17,12,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zpopmin,2,82,26,7,1,0.03,43,370,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.sinter,0,75,23,5,1,0.02,51,337,1,0.00,0.00
redis.clients.jedis.commands.jedis.HashesCommandsTest.hmget,1,87,20,3,1,0.07,40,507,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.pexpireAt,0,64,20,5,1,0.03,30,279,1,0.00,0.00
redis.clients.jedis.JedisPoolTest.returnResourceDestroysResourceOnException,2,8,4,2,1,0.33,18,91,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zlexcountBinary,1,76,18,3,1,0.06,28,455,0,0.00,0.00
redis.clients.jedis.JedisClusterTest.testJedisClusterRunsWithMultithreaded,3,141,31,5,1,0.04,79,898,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.sendBlockingCommandTest,0,63,19,5,1,0.05,28,314,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zpopmaxWithCount,2,71,23,6,1,0.02,63,336,1,0.00,0.00
redis.clients.jedis.JedisPoolTest.startWithUrlString,2,118,22,3,1,0.05,10,675,1,0.00,0.00
redis.clients.jedis.exceptions.ExceptionsTest.data,3,0,0,0,0,0.00,17,12,0,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.strAlgoLcsWithKeyAndIdx,2,68,15,3,1,0.07,21,466,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.sdiffstore,0,79,23,5,1,0.03,61,341,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.lrange,0,70,21,5,1,0.02,63,322,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.dumpAndRestore,1,92,19,3,1,0.09,31,496,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterGetKeysInSlotBinary,1,55,14,3,1,0.06,16,364,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterLinks,1,50,14,3,1,0.04,15,350,0,0.00,0.00
redis.clients.jedis.ReliableTransactionTest.multi,3,95,22,3,1,0.06,34,562,1,0.00,0.00
redis.clients.jedis.commands.jedis.FailoverCommandsTest.failoverForceWithoutToFailFast,1,47,13,3,1,0.08,17,363,0,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.scriptExistsBinary,1,83,20,3,1,0.07,27,487,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.del,0,70,21,5,1,0.03,43,288,1,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.configGetSetMulti,1,77,17,3,1,0.09,17,480,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.sdiff,0,75,23,5,1,0.02,59,337,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.encodeCompleteResponse,1,92,23,3,1,0.09,49,527,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBitCommandsTest.testBitfield,0,58,19,5,1,0.01,12,286,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zlexcount,1,75,18,3,1,0.06,31,454,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledHyperLogLogCommandsTest.pfcountBinary,0,74,22,5,1,0.02,21,397,1,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.lmove,1,94,23,3,1,0.07,35,514,0,0.00,0.00
redis.clients.jedis.commands.jedis.HashesCommandsTest.hset,1,77,18,3,1,0.06,20,456,0,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.bgsaveSchedule,1,63,16,3,1,0.07,15,403,0,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.decrByWrongValue,1,76,18,3,1,0.06,24,476,0,0.00,0.00
redis.clients.jedis.TransactionV2Test.zrevrangebyscore,3,113,25,3,1,0.09,87,623,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.commandGetKeys,1,73,19,3,1,0.07,28,473,0,0.00,0.00
redis.clients.jedis.commands.jedis.TransactionCommandsTest.discard,1,74,18,3,1,0.07,23,478,1,0.00,0.00
redis.clients.jedis.JedisPooledTest.startWithUrl,2,110,25,5,1,0.04,8,642,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.brpopDouble,0,77,22,6,1,0.03,53,343,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.lpop,0,76,23,5,1,0.03,45,328,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zrevrangebyscoreWithScores,2,76,24,6,1,0.03,64,345,1,0.00,0.00
redis.clients.jedis.commands.jedis.BitCommandsTest.bitOpNot,1,84,21,3,1,0.07,14,484,0,0.00,0.00
redis.clients.jedis.commands.jedis.GeoCommandsTest.georadiusReadonlyBinary,2,102,26,5,1,0.09,36,585,0,0.00,0.00
redis.clients.jedis.modules.json.PathTest.testRootPathConstant,0,1,1,1,1,1.00,3,1,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledGeoCommandsTest.georadiusStore,1,75,25,6,1,0.04,27,372,1,0.00,0.00
redis.clients.jedis.commands.jedis.FailoverCommandsTest.failoverToWrongPort,1,60,16,4,1,0.05,20,449,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.mget,0,62,20,5,1,0.02,26,314,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.renamenx,0,64,20,5,1,0.03,31,279,1,0.00,0.00
redis.clients.jedis.TransactionV2Test.testCloseable,3,82,20,3,1,0.06,24,529,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.strAlgoLcsWithLen,1,50,13,3,1,0.06,21,381,0,0.00,0.00
redis.clients.jedis.ACLJedisPoolTest.allowUrlWithNoDBAndNoPassword,2,28,4,2,1,0.03,4,145,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testGeneralCommand,3,130,30,6,1,0.03,55,864,0,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.setAndExpireMillis,1,88,22,4,1,0.07,25,501,0,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.blmove,1,97,23,3,1,0.07,52,530,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.killLAddr,3,83,18,4,1,0.09,35,512,0,0.00,0.00
redis.clients.jedis.ShardedPipelineTest.constructorClientConfig,2,111,27,4,1,0.07,23,710,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.touch,0,74,21,5,1,0.04,43,291,1,0.00,0.00
redis.clients.jedis.util.JedisClusterCRC16Test.testGetCRC16,0,4,2,1,1,0.60,16,10,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zremrangeByLex,1,82,19,3,1,0.06,32,497,0,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.incrWrongValue,1,75,18,3,1,0.06,11,475,0,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.scanCount,2,92,23,5,1,0.07,36,522,0,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.binaryPubSubChannelWithPingPong,2,82,17,3,1,0.08,36,527,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.setAndExpireMillis,0,69,23,6,1,0.03,25,316,1,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.memoryStats,1,74,19,3,1,0.06,11,470,0,0.00,0.00
redis.clients.jedis.ShardedPipelineTest.constructorPoolConfig,2,116,30,4,1,0.07,29,734,1,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.strAlgoLcsWithKey,2,68,15,3,1,0.07,21,466,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zpopmaxWithCount,3,89,22,4,1,0.07,63,520,0,0.00,0.00
redis.clients.jedis.TransactionV2Test.testTransactionWithGeneralCommand,3,115,25,3,1,0.09,36,614,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.killSkipmeYesNo,3,79,20,4,1,0.10,28,486,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zunionstoreParams,3,83,26,7,1,0.06,47,363,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.lpush,0,60,19,5,1,0.02,29,277,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.incrByWrongValue,0,72,22,5,1,0.01,11,416,1,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.evalMultiBulkWithBinaryJedis,1,82,20,3,1,0.06,36,492,0,0.00,0.00
redis.clients.jedis.commands.jedis.BitCommandsTest.testBitfield,1,75,18,3,1,0.06,12,464,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.decrByWrongValue,0,56,19,5,1,0.01,11,294,1,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.memoryDoctorString,1,69,16,3,1,0.06,11,445,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.msetnx,0,61,20,5,1,0.02,28,291,1,0.00,0.00
redis.clients.jedis.JedisTest.timeoutConnection,3,83,18,3,1,0.07,23,532,1,0.00,0.00
redis.clients.jedis.commands.jedis.TransactionCommandsTest.transactionResponseBinary,1,123,25,3,1,0.10,37,644,1,0.00,0.00
redis.clients.jedis.JedisClusterTest.testReadonlyAndReadwrite,1,77,17,3,1,0.09,83,476,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.scanIsCompleteIteration,0,63,21,6,1,0.02,34,317,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledGeoCommandsTest.georadius,1,88,27,7,1,0.08,47,413,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledGeoCommandsTest.geosearchstoreWithdist,1,72,25,6,1,0.04,21,361,1,0.00,0.00
redis.clients.jedis.commands.jedis.TransactionCommandsTest.multi,1,103,22,3,1,0.06,40,595,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.renamenx,1,82,19,3,1,0.07,31,463,0,0.00,0.00
redis.clients.jedis.commands.jedis.HashesCommandsTest.testHstrLen_EmptyHash,1,73,18,3,1,0.06,18,451,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zintertoreParams,4,101,25,5,1,0.09,43,549,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zmpop,1,80,29,7,1,0.03,32,372,1,0.00,0.00
redis.clients.jedis.JedisTest.checkCloseableAfterCommand,2,61,15,3,1,0.07,12,423,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.sendCommandTest,0,59,19,5,1,0.02,41,288,1,0.00,0.00
redis.clients.jedis.commands.jedis.HyperLogLogCommandsTest.pfmergeBinary,1,80,19,3,1,0.08,26,462,0,0.00,0.00
redis.clients.jedis.resps.TupleTest.testToString,1,3,2,2,2,0.20,6,11,1,0.00,0.00
