TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.contains_Null[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,248,28,4,1,0.00,91,1226,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.requestInterface[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,97,17,3,1,0.00,69,379,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.getEntry_NullKey[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,97,17,3,1,0.00,69,379,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.putAll[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,93,14,4,1,0.00,69,361,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.reloadAll[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,232,29,4,1,0.00,89,1135,0,0,0,0,0,0.00,0.00
org.cache2k.core.ConcurrentMapTest.testReplace3Arg_Initial,0,142,19,4,1,0.00,53,867,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAll_Null[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,244,30,4,1,0.00,87,1150,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.getEntry_Exception[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,270,35,5,1,0.00,88,1290,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekEntry_Exception[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,179,22,3,1,0.00,73,813,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.put_Null[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,248,33,4,1,0.00,75,1175,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.iterator_clear[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,202,27,4,1,0.00,73,981,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.putIfAbsent[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,97,17,4,1,0.00,69,379,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.removeIfEquals_Null[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,148,20,3,1,0.00,91,658,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.invoke_NullProcessor[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,104,20,5,1,0.00,69,448,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.expiry.FastAllMutatorsExpireWiredCacheTest.test[expiryDurationMillis=0;variant=5;sharpExpiry=false;keepData=true],0,311,41,5,1,0.00,253,1700,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.remove_NullKey[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,104,20,5,1,0.00,69,456,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.computeIfAbsent_Null[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,251,33,5,1,0.00,82,1250,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.ListenerTest.asyncRemovedListenerCalled,0,222,27,5,1,0.00,40,1174,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.putTwice[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,255,31,4,1,0.00,90,1216,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAll_Null[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAndPut_NullKey[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,210,26,4,1,0.00,99,1007,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAndRemove_Exception[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,178,25,4,1,0.00,77,803,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.putTwice[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,161,18,3,1,0.00,90,720,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.remove_Null[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,155,18,3,1,0.00,116,700,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.initial_Contains[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,105,18,4,1,0.00,72,425,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.contains[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,113,22,4,1,0.00,71,469,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.computeIfAbsent_Null[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,196,26,4,1,0.00,92,907,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.replace[strict=false; recordRefresh=false; disableStats=false; entryProcessor=true; wired=true; forwarding=false; keepData=false; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,181,23,4,1,0.00,75,826,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.put_NullKey[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,96,15,3,1,0.00,69,389,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.getEntryState[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,235,29,4,1,0.00,78,1195,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.initial_Static_Stuff[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,276,34,5,1,0.00,110,1220,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.expiry.SlowExpiryWiredCacheTest.expireLoaded_sharp_noKeep,0,197,23,4,1,0.00,88,911,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.get_Miss[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,131,20,5,1,0.00,85,544,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.getEntryState[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,243,33,4,1,0.00,74,1166,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.remove[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,97,17,3,1,0.00,69,379,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAndReplace_NullKey[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,97,17,4,1,0.00,69,379,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheTest.testEntryExpiryCalculator8MinKeepOldEntry,0,399,49,8,1,0.00,311,2288,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.removeAllSortCircuit[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,193,22,4,1,0.00,86,898,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.removeIfEquals_NullKey[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,104,20,5,1,0.00,69,448,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAndRemove_NotFresh[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,266,35,5,1,0.00,82,1320,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.getAll[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,97,17,3,1,0.00,69,379,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.initial_Peek[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=false; useObjectKey=true; withExpiryListener=false],0,181,21,3,1,0.00,86,844,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.StatisticsTest.testPeekMiss,0,317,39,7,1,0.00,150,1849,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.invoke_NullValue[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,220,27,4,1,0.00,72,1134,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.containsAndRemove_NullKey[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,174,22,3,1,0.00,89,801,0,0,0,0,0,0.00,0.00
org.cache2k.core.ConcurrentMapWithCacheTest.valueSet_read,0,333,40,6,1,0.00,22,2002,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.invoke_mutateWithExpiry[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,247,31,4,1,0.00,74,1201,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.expiry.SlowExpiryWiredCacheTest.testExceptionWithRefreshSyncLoader,0,291,36,6,1,0.00,102,1797,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAndRemove_Exception[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,220,33,4,1,0.00,122,1001,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.expiry.FastAllMutatorsExpireTest.test[expiryDurationMillis=3;variant=1;sharpExpiry=false;keepData=true],0,301,35,5,1,0.00,239,1813,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.get_NotFresh[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,271,36,5,1,0.00,88,1295,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.containsAndRemove_NullKey[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,264,34,4,1,0.00,126,1252,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.expiry.FastAllMutatorsExpireTest.test[expiryDurationMillis=3;variant=6;sharpExpiry=true;keepData=true],0,372,46,5,1,0.00,278,2208,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAll_Null[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,273,36,4,1,0.00,87,1397,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAndPut_NullKey[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,237,30,5,1,0.00,85,1136,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.computeIfAbsent_Null[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,251,28,5,1,0.00,103,1112,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.computeIfAbsent_Exception[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,286,33,6,1,0.00,91,1219,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peek_Hit[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,188,27,3,1,0.00,80,834,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.invoke_mutateWithExpiry[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,236,29,5,1,0.00,78,1195,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.invoke_exists[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=false; forwarding=true; keepData=false; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,271,36,4,1,0.00,99,1298,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAndRemove_Exception[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,213,22,5,1,0.00,81,1137,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.computeIfAbsent[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,276,36,4,1,0.00,136,1309,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.expiry.AllMutatorsExpireWiredCacheTest.test[expiryDurationMillis=0;variant=6;sharpExpiry=false;keepData=true],0,392,44,6,1,0.00,235,2154,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.initial_Static_Stuff[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,178,22,3,1,0.00,73,811,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.replaceIfEquals_Different[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,258,29,5,1,0.00,90,1283,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAll_Null[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.putIfAbsent[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,99,18,4,1,0.00,72,384,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.replaceIfEquals_NullKey[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,93,14,3,1,0.00,69,361,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.expiry.AllMutatorsExpireTest.test[expiryDurationMillis=0;variant=2;sharpExpiry=false;keepData=true],0,297,35,5,1,0.00,230,1695,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.computeIfAbsent_Exception[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,276,35,4,1,0.00,97,1333,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.expiry.FastExpiryTest.testSuppressExceptionShortExpiry,0,409,46,6,1,0.00,219,2327,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.getAll[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,236,30,5,1,0.00,82,1221,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.containsAndRemove[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,259,34,6,1,0.00,88,1281,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.replaceIfEquals_Null[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,191,24,5,1,0.00,82,857,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.loadAll[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,237,28,5,1,0.00,84,1264,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.removeAll[strict=false; recordRefresh=true; disableStats=true; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,197,23,5,1,0.00,88,908,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAndRemove[strict=true; recordRefresh=false; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,170,16,3,1,0.00,86,769,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.containsAndRemove[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.loadAll[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,99,17,3,1,0.00,69,383,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAndReplace_NullKey[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,228,25,5,1,0.00,75,1152,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.expiry.FastAllMutatorsExpireWiredCacheTest.test[expiryDurationMillis=0;variant=2;sharpExpiry=false;keepData=false],0,384,51,6,1,0.00,281,2135,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAndPut_Exception[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=false; expiry=false; useObjectKey=false; withExpiryListener=false],0,93,14,3,1,0.00,74,361,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAndReplace_NullKey[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,229,24,4,1,0.00,92,1156,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekAndRemove_NotFresh[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,253,32,5,1,0.00,77,1183,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.expiry.FastExpiryWiredCacheTest.refresh_secondTimerEvent_allIsCleared,0,407,52,7,1,0.00,155,2394,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.replace_NoMap[strict=false; recordRefresh=true; disableStats=false; entryProcessor=false; wired=false; forwarding=false; keepData=false; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,181,21,4,1,0.00,106,850,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.replace_NullKey[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=true; expiry=false; useObjectKey=false; withExpiryListener=false],0,194,23,5,1,0.00,86,892,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.computeIfAbsent_RuntimeException[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,260,33,5,1,0.00,106,1247,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekEntry[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=true; forwarding=false; keepData=true; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,262,35,5,1,0.00,87,1272,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.getAll[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=false; expiry=false; useObjectKey=true; withExpiryListener=false],0,165,29,4,1,0.00,52,805,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.putIfAbsent_Null[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=true; expiry=true; useObjectKey=false; withExpiryListener=false],0,308,41,5,1,0.00,125,1408,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.get_Miss[strict=false; recordRefresh=false; disableStats=true; entryProcessor=false; wired=false; forwarding=false; keepData=true; keepExceptions=false; expiry=true; useObjectKey=false; withExpiryListener=false],0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0.00
org.cache2k.test.core.BasicCacheOperationsWithoutCustomizationsTest.peekEntry_NullKey[strict=false; recordRefresh=false; disableStats=false; entryProcessor=false; wired=true; forwarding=false; keepData=false; keepExceptions=false; expiry=false; useObjectKey=true; withExpiryListener=false],0,341,50,5,1,0.00,155,1847,0,0,0,0,0,0.00,0.00
