TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
org.pitest.mutationtest.build.intercept.equivalent.EqualsPerformanceShortcutFilterTest.shouldNotFilterGeneralMutantsInEqualMethods,0,25,6,3,3,0.26,15,77,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldForwardVisitIntInsnToChild,1,4,1,1,1,0.00,12,16,1,0.00,0.00
org.pitest.mutationtest.config.SettingsFactoryTest.shouldErrorWhenUnkownFeatureRequested,1,47,25,12,3,0.03,7,145,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldNotPassMutateStaticInitsOptionToJavaTaskWhenNoValueSet,1,11,1,1,1,0.53,12,45,1,0.00,0.00
org.pitest.util.VerbosityTest.parsesNullAsDefault,0,1,1,1,1,1.00,2,5,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutatorTest.shouldNotMutateMethodThatReturnsDifferentType,1,117,30,13,7,0.02,28,431,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnMutatorTest.describesMutationsToLongs,1,136,32,13,7,0.02,38,478,0,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassTimestampedDirectoryFlagToJavaTaskWhenValueIsTrue,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutatorTest.shouldNotRemoveNonVoidMethods,1,128,30,13,7,0.02,28,461,1,0.00,0.00
org.pitest.mutationtest.build.intercept.equivalent.EquivalentReturnMutationFilterTest.doesNotFilterOtherSingleParamStaticMethodCalls,0,65,21,4,3,0.02,40,211,0,0.00,0.00
org.pitest.mutationtest.build.intercept.timeout.AvoidForLoopCounterTest.shouldFilterIncrementMutantsWhenLoopEndRetreivedFromFieldMethodCall,0,58,16,3,3,0.03,55,177,0,0.00,0.00
org.pitest.mutationtest.report.html.ResultComparatorTest.shouldSortInDesiredOrder,0,2,1,1,1,0.00,10,2,1,0.00,0.00
org.pitest.functional.FCollectionTest.flatMapShouldTreatNullAsEmptyIterable,0,3,1,1,1,0.27,6,11,1,0.00,0.00
org.pitest.mutationtest.config.SettingsFactoryTest.shouldThrowErrorWhenRequestedEngineNotKnown,1,7,4,1,1,0.71,6,18,1,0.00,0.00
org.pitest.mutationtest.incremental.FileWriterFactoryTest.writeToFile,1,3,2,2,2,1.00,8,22,1,0.00,0.00
org.pitest.mutationtest.build.intercept.logging.LoggingCallsFilterTest.shouldDeclareTypeAsFilter,0,1,1,1,1,1.00,6,1,1,0.00,0.00
org.pitest.mutationtest.MutationStatusMapTest.shouldReturnUnfinishedMutationsWhenSomePresent,1,5,1,1,1,0.67,9,11,1,0.00,0.00
org.pitest.classinfo.ClassInfoVisitorTest.shouldRecordClassAnnotationArrayValues,0,39,12,2,2,0.26,24,126,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldCreatePredicateFromCommaSeparatedListOfTargetClassGlobs,1,9,3,1,1,0.01,21,276,1,0.00,0.00
org.pitest.maven.SurefireConfigConverterTest.shouldNotUseSurefireGroupsWhenPitestIncludesSpecified,0,5,1,1,1,0.16,11,37,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.providesMATH,0,8,3,3,3,0.42,6,31,1,0.00,0.00
org.pitest.mutationtest.build.intercept.equivalent.EquivalentReturnMutationFilterTest.filtersEquivalentBoxedTrueMutantsInTryCatch,0,71,22,4,3,0.04,36,221,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutatorTest.shouldNotTouchIt,1,115,29,13,7,0.02,28,424,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutatorTest.usesLastArgumentOfMatchingTypeToReplaceMethod,2,183,36,13,7,0.06,109,665,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIFNONNULL_ORDER_F,2,128,33,13,7,0.02,41,480,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.MethodInfoTest.isConstructorShouldReturnTrueWhenMethodIsRegularMethod,0,3,1,1,1,0.67,3,9,1,0.00,0.00
org.pitest.classpath.CompoundClassPathRootTest.shouldReturnNullWhenNoChildCanSupplyData,1,12,4,3,3,0.12,5,61,1,0.00,0.00
org.pitest.util.FunctionsTest.classToNameShouldReturnClassName,0,1,1,1,1,1.00,3,1,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.TestGregorMutater.shouldFindMutationsFromAllSuppliedMutators,1,150,41,13,7,0.02,47,539,1,0.00,0.00
org.pitest.mutationtest.report.html.MutationTestSummaryDataTest.shouldReturnCorrectTestStrengthWhenWhenCombiningResultsForDifferentClasses,1,17,2,1,1,0.39,17,61,1,0.00,0.00
org.pitest.mutationtest.build.intercept.javafeatures.ForEachFilterTest.filtersMutationsToForEachLoopJumps,0,63,16,3,3,0.02,65,194,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutatorTest.shouldReplaceIF_ICMPGEWithHasIF_ICMPLT,2,181,37,13,7,0.06,113,650,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutatorTest.canCauseNullPointerExceptionWhenMethodCallRemoved,2,180,36,13,7,0.06,107,653,1,0.00,0.00
org.pitest.aggregate.DataLoaderTest.testLoadCoverageSnippet,1,5,2,1,1,0.20,11,52,1,0.00,0.00
org.pitest.classinfo.RepositoryTest.shouldOnlyQuerySourceForAnUnknownClassOnce,2,4,1,1,1,0.38,10,30,1,0.00,0.00
org.pitest.mutationtest.statistics.ScoreTest.shouldCalculatePercentageDetectedWhenNoneFound,1,16,3,1,1,0.30,4,42,1,0.00,0.00
org.pitest.mutationtest.report.html.MutationTestSummaryDataFileNameComparatorTest.shouldSortDataByFileName,2,2,2,1,1,0.00,12,13,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.SwitchMutatorTest.shouldReplaceOtherCasesWithDefaultForInt,2,178,36,13,7,0.06,122,646,1,0.00,0.00
org.pitest.mutationtest.execute.CheckTestHasFailedResultListenerTest.shouldRecordDescriptionOfLastFailingTest,3,5,3,2,2,0.21,7,33,1,0.00,0.00
org.pitest.bytecode.analysis.InstructionMatchersTest.shouldMatchConditionalJumps,0,4,2,2,2,0.33,19,10,1,0.00,0.00
org.pitest.maven.SurefireConfigConverterTest.shouldNotUseSurefireGroupsWhenPitestExcludesSpecified,0,5,1,1,1,0.16,11,37,1,0.00,0.00
org.pitest.mutationtest.statistics.ScoreTest.shouldPrintScoresFourToALine,1,18,3,1,1,0.38,10,57,1,0.00,0.00
org.pitest.plugin.FeatureSettingTest.shouldReturnMultipleValuesForLists,1,1,1,1,1,1.00,4,7,1,0.00,0.00
org.pitest.testapi.execute.ResultTypeTest.shouldCallOnTestStartOnListenerWhenTypeIsStarted,0,4,2,2,1,0.50,7,4,1,0.00,0.00
org.pitest.mutationtest.build.MutationTestBuilderTest.shouldCreateNoUnitsWhenNoMutationsFound,2,2,1,1,1,0.95,13,30,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutatorTest.shouldReplaceFirstDoubleMutationPointOnly,2,180,36,13,7,0.06,114,671,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldDisableMutationsWhenTableSwitchImmediatelyFollowsHashCode,1,2,1,1,1,1.00,10,12,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutatorTest.shouldReplaceIFNEWithIFEQ,2,181,37,13,7,0.06,111,650,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidAssertsMethodAdapterTest.shouldForwardVisitCodeCallsToChild,1,0,0,0,0,0.00,12,3,0,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldDefaultToNoHistory,1,9,3,1,1,0.01,19,276,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutatorTest.shouldReplaceSmallIntegerConstantsWithValuePlus1,2,178,36,13,7,0.06,109,675,1,0.00,0.00
org.pitest.dependency.DependencyClassVisitorTest.shouldRecordDependenciesFromInitializedFields,1,24,11,5,5,0.12,19,117,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.MathMutatorTest.shouldReplaceFloatDivisionWithMultiplication,2,181,38,13,7,0.06,112,643,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutatorTest.shouldReplaceIFGEWithIFLT,2,181,37,13,7,0.06,113,650,1,0.00,0.00
org.pitest.mutationtest.mocksupport.BendJavassistToMyWillTransformerTest.shouldNotTransformClassesNotMatchingFilter,2,16,10,4,4,0.22,9,74,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.MathMutatorTest.shouldReplaceDoubleSubtractionWithAddition,2,180,38,13,7,0.06,109,642,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.ReturnValuesMutatorTest.shouldMutateReturnsOfNullCustomObjectsToThrownRuntimeException,2,182,38,13,7,0.06,107,667,1,0.00,0.00
org.pitest.maven.report.PitReportMojoTest.testGenerateReport,0,8,2,2,1,0.76,23,41,1,0.00,0.00
org.pitest.classinfo.AddlerHashTest.shouldCreateDifferentHashesForDifferentClasses,1,1,1,1,1,1.00,5,4,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsTest.describesMutationsToDoubles,1,137,32,13,7,0.02,35,472,0,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldSetPitClasspathAntReferenceOnJavaTask,1,11,1,1,1,0.53,38,45,1,0.00,0.00
org.pitest.plugin.available.MissingGitFeatureTest.featureIsMarkedAsMissing,0,2,1,1,1,0.75,2,4,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.ReturnValuesMutatorTest.shouldMutateReturnOfLongToValuePlus1,2,183,38,13,7,0.06,111,668,1,0.00,0.00
org.pitest.mutationtest.incremental.IncrementalAnalyserTest.assessMultipleMutationsAtATime,1,13,2,2,1,0.23,57,62,1,0.00,0.00
org.pitest.mutationtest.execute.TimeOutDecoratedTestSourceTest.shouldReturnTestUnitWhenMatchingTestDetailSupplied,3,10,3,3,3,0.04,12,55,1,0.00,0.00
org.pitest.mutationtest.build.intercept.javafeatures.TryWithResourcesFilterTest.shouldDeclareTypeAsFilter,0,1,1,1,1,1.00,2,1,1,0.00,0.00
org.pitest.classpath.ClassPathTest.shouldReturnBytesFromClasspathInputStream,1,10,5,3,3,0.12,16,49,1,0.00,0.00
org.pitest.mutationtest.report.html.ConfidenceMapTest.shouldHaveHighConfidenceForKilled,0,1,1,1,1,1.00,2,1,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NullReturnValsMutatorTest.mutatesObjectReturnValuesToNull,2,174,37,13,7,0.06,107,639,1,0.00,0.00
org.pitest.mutationtest.build.MutationDiscoveryTest.shouldFilterMutantsInTryFinallyCompiledWithJavaC,3,276,71,15,5,0.04,20,833,0,0.00,0.00
org.pitest.junit.JUnit4SuiteFinderTest.shouldReturnTestClassForEachClassInSuiteClassesAnnotationWhenRunnerIsSuite,1,2,1,1,1,0.50,6,9,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigIntegerMutatorTest.divide,2,162,36,13,7,0.06,110,615,1,0.00,0.00
org.pitest.testapi.execute.ExitingResultCollectorTest.shouldNotifyChildOfTestSkipped,2,2,2,2,1,0.40,7,15,1,0.00,0.00
org.pitest.functional.predicate.AndTest.shouldBeFalseWhenGivenFalse,0,4,3,2,2,0.88,3,14,1,0.00,0.00
org.pitest.util.TimeSpanTest.shouldReportTimesInHoursWhenMoreThanOneHour,1,2,1,1,1,0.92,3,16,1,0.00,0.00
org.pitest.util.SafeDataInputStreamTest.shouldBeAbletoReadLargeStrings,2,4,2,1,1,0.25,11,22,1,0.00,0.00
org.pitest.aggregate.ReportAggregatorBuilderTest.testBuild,0,14,2,1,1,0.40,26,86,1,0.00,0.00
org.pitest.mutationtest.config.PathNamePredicateTest.shouldMatchRootsWithMatchingNames,1,3,1,1,1,0.40,6,8,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldParseTestStrengthThreshold,1,9,3,1,1,0.01,18,276,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidAssertsMethodAdapterTest.shouldForwardVisitLocalVariableToChild,1,0,0,0,0,0.00,18,3,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.RemoveSwitchMutatorTest.shouldChangeLabelEnum,2,180,36,13,7,0.06,114,651,1,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testsParsesReportDir,2,69,2,1,1,0.08,54,208,1,0.00,0.00
org.pitest.junit.JUnitCompatibleConfigurationTest.canParseReleaseCandidateVersion,2,4,2,1,1,0.22,5,36,1,0.00,0.00
org.pitest.mutationtest.engine.MutationIdentifierTest.shouldHaveSymmetricEqulasImplementation,1,9,3,2,2,0.62,16,60,1,0.00,0.00
org.pitest.util.MemoryMonitorTest.dumpMemoryInfo,0,0,0,0,0,0.00,35,0,0,0.00,0.00
org.pitest.reflection.ReflectionTest.publicFieldsReturnsStaticFields,0,1,1,1,1,1.00,4,4,1,0.00,0.00
org.pitest.mutationtest.build.intercept.timeout.InfiniteForLoopFilterFactoryTest.willNotFindInfiniteLoopsInInfiniteWhileLoop,0,28,10,3,3,0.17,32,91,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.providesRemoveConditionalsGroup,0,8,3,3,3,0.41,7,32,1,0.00,0.00
org.pitest.mutationtest.build.intercept.timeout.InfiniteForLoopFilterFactoryTest.shouldFilterMutationsThatRemoveForLoopIncrement,0,59,16,3,3,0.09,14,183,1,0.00,0.00
org.pitest.maven.PitMojoTest.testEmptyExcludedGroupIsIgnored,1,3,1,1,1,0.29,39,15,0,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testParsesHistoryOutputFile,2,69,2,1,1,0.08,54,208,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassVerboseFlagToJavaTaskWhenValueIsTrue,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigIntegerMutatorTest.shiftRight,2,162,36,13,7,0.06,119,615,1,0.00,0.00
org.pitest.coverage.codeassist.LineMapperTest.shouldMapAllLinesWhenMethodContainsThreeMultiLineBlocks,1,23,6,4,3,0.02,29,148,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIFLT_ORDER_T,3,183,38,13,7,0.06,125,673,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldHandleNotCanonicalLaunchClasspathElements,2,12,5,1,1,0.01,32,287,1,0.00,0.00
org.pitest.mutationtest.incremental.IncrementalAnalyserTest.shouldStartPreviousTimedOutMutationsAtAStatusOfTimedOutWhenClassHasNotChanged,1,7,2,2,1,0.29,37,51,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIFNONNULL_EQUAL_F,3,183,38,13,7,0.06,127,673,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigIntegerMutatorTest.shiftLeftLambda,2,168,36,13,7,0.06,119,650,1,0.00,0.00
org.pitest.mutationtest.incremental.DefaultCodeHistoryTest.shouldTreatClassesWithSameHashAsUnChanged,2,2,2,2,1,0.83,14,15,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigIntegerMutatorTest.clearBit,2,162,36,13,7,0.06,113,615,1,0.00,0.00
org.pitest.maven.PathToJavaClassConverterTest.shouldReturnNoMatchedForFilesNotUnderSourceTree,0,1,1,1,1,1.00,3,7,1,0.00,0.00
org.pitest.functional.FCollectionTest.shouldSplitIntoMultipleBuckets,0,5,2,2,1,0.73,11,11,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutatorTest.shouldReplaceLong1With2,2,175,36,13,7,0.06,109,655,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIFNULL_ORDER_T,2,128,33,13,7,0.02,41,480,1,0.00,0.00
org.pitest.mutationtest.report.xml.XMLReportListenerTest.shouldOutputKillingTestWhenOneFound,3,20,3,2,1,0.03,14,73,1,0.00,0.00
org.pitest.maven.ScmStatusTest.shouldMapTheStringModifiedToTheRightScmFileStatus,0,1,1,1,1,1.00,3,1,1,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testIgnoreSurefireConfigWhenFlagNotSet,2,69,2,1,1,0.08,55,208,1,0.00,0.00
org.pitest.maven.PitMojoTest.testEmptyTargetClassIsIgnored,1,4,1,1,1,0.22,39,17,0,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testParsesCommaListOfExcludedMethods,2,69,2,1,1,0.08,56,208,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.ReturnValuesMutatorTest.shouldMutateReturnOfPrimitiveDoubleNANToMinusOne,2,179,37,13,7,0.06,111,668,1,0.00,0.00
org.pitest.maven.PitMojoTest.testEmptyExcludedClassIsIgnored,1,3,1,1,1,0.29,39,15,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BooleanFalseReturnValsMutatorTest.doesNotMutateBoxedIntegerReturns,1,112,28,13,7,0.02,28,409,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.ReturnValuesMutatorTest.cannotMutateReturnOfBooleanIfDeclaredAsObject,2,179,38,13,7,0.06,110,676,1,0.00,0.00
org.pitest.mutationtest.build.MutationDiscoveryTest.shouldFilterMutantsInTryCatchFinallyCompiledWithEcj,3,274,71,15,5,0.04,20,831,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.MathMutatorTest.shouldReplaceIntegerBitwiseAndsWithOrs,2,180,38,13,7,0.06,111,642,1,0.00,0.00
org.pitest.mutationtest.report.xml.XMLReportListenerTest.shouldCreateAValidXmlDocumentWhenNoResults,1,3,1,1,1,0.64,8,18,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldForwardVisitAnnotationCallsToChild,1,2,1,1,1,0.00,11,10,1,0.00,0.00
org.pitest.mutationtest.build.intercept.equivalent.EqualsPerformanceShortcutFilterTest.shouldDeclareTypeAsFilter,0,1,1,1,1,1.00,2,1,1,0.00,0.00
org.pitest.mutationtest.build.intercept.javafeatures.ImplicitNullCheckFilterTest.shouldFilterMutantsThatAlterGetClassCallsInALambda,0,43,15,3,3,0.04,55,134,1,0.00,0.00
org.pitest.testapi.execute.ExitingResultCollectorTest.shouldNotifyChildOfTestStart,2,2,2,2,1,0.40,7,15,1,0.00,0.00
org.pitest.mutationtest.engine.MutationIdentifierTest.shouldMatchWhenObjectsAreEqual,1,7,3,2,2,0.57,14,52,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.MethodInfoTest.isVoidShouldReturnFalseWhenMethodIsNotVoid,0,3,1,1,1,0.67,4,9,1,0.00,0.00
org.pitest.coverage.CoverageSummaryTest.shouldCorrectlyCalculateLineCoverageWhenPartiallyCovered,1,1,1,1,1,1.00,2,6,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.MathMutatorTest.shouldReplaceDoubleDivisionWithMultiplication,2,180,38,13,7,0.06,109,642,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.blocks.BlockTrackingMethodDecoratorTest.shouldForwardVisitAnnotationDefaultCallsToChild,1,11,4,2,2,0.00,14,89,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassJvmArgsOptionToJavaTask,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldNotDetectInlinedCodeByDefault,1,9,3,1,1,0.01,18,276,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.MathMutatorTest.shouldReplaceFloatAdditionWithSubtraction,2,181,38,13,7,0.06,112,643,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutatorTest.shouldReplaceAssignmentsFromIntMethodCallsWithZero,2,194,37,13,7,0.05,107,697,1,0.00,0.00
org.pitest.mutationtest.build.intercept.timeout.AvoidForLoopCounterTest.shouldNotFilterIncrementMutantsInConditions,0,49,14,3,3,0.03,50,158,0,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldCreateEmptyPluginPropertiesWhenNoneSupplied,1,9,3,1,1,0.01,18,276,1,0.00,0.00
org.pitest.junit.JUnitCompatibleConfigurationTest.considersPre46Invalid,2,4,2,1,1,0.22,6,36,1,0.00,0.00
org.pitest.mutationtest.build.intercept.staticinitializers.StaticInitializerInterceptorTest.shouldNotMarkMutationsInPackageDefaultMethodsCalledFromStaticInitializer,0,25,4,2,2,0.06,34,71,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldDetermineIfFailWhenNoMutationsFlagIsSet,1,9,3,1,1,0.01,20,276,1,0.00,0.00
org.pitest.mutationtest.build.intercept.logging.LoggingCallsFilterTest.shouldLeaveMutantsNotOnLoggingLinesUntouched,0,13,4,2,2,0.41,16,40,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.excludesGroups,0,35,27,5,3,0.22,3,59,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldParseMatrixFlag,1,9,3,1,1,0.01,18,276,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.TestGregorMutater.shouldNotMutateCompilerGeneratedConditionalsInStringSwitch,2,138,33,14,7,0.08,46,523,1,0.00,0.00
org.pitest.junit.NullConfigurationTest.findsNoTests,0,2,1,1,1,0.50,2,2,1,0.00,0.00
org.pitest.sequence.ContextTest.canStoreAndRetrieveTwoValues,0,10,7,1,1,0.27,8,31,1,0.00,0.00
org.pitest.maven.report.ReportSourceLocatorTest.testMultipleSubdirectories,1,2,1,1,1,0.27,22,27,1,0.00,0.00
org.pitest.functional.predicate.NotTest.shouldInvertTrue,0,1,1,1,1,1.00,3,1,0,0.00,0.00
org.pitest.maven.report.generator.ReportGenerationManagerTest.testFirstGeneratorFailSecondGeneratorFail,2,7,2,1,1,0.63,16,42,1,0.00,0.00
org.pitest.mutationtest.statistics.MutationStatisticsPrecursorTest.shouldCalculateTotalNumberOfMutationsWhenNoneGenerated,1,6,2,1,1,0.60,4,20,1,0.00,0.00
org.pitest.sequence.MatchTest.neverShouldNeverMatch,0,4,2,1,1,0.50,4,8,1,0.00,0.00
org.pitest.mutationtest.incremental.HistoryListenerTest.shouldRecordMutationResults,3,2,2,2,1,0.80,14,16,1,0.00,0.00
org.pitest.classpath.ArchiveClassPathRootTest.getDataShouldReturnInputStreamForAKnownClass,1,5,2,2,2,0.23,4,29,1,0.00,0.00
org.pitest.mutationtest.engine.MutationIdentifierTest.shouldNotMatchWhenMutatorsDiffer,1,6,3,2,2,0.58,14,51,1,0.00,0.00
org.pitest.mutationtest.build.MutationDiscoveryTest.shouldFilterMutationsInLoggingCalls,3,221,63,15,5,0.06,21,603,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsTest.mutatesBoxedIntegersToZero,2,183,38,13,7,0.06,109,644,0,0.00,0.00
org.pitest.simpletest.steps.NoArgsInstantiateStepTest.shouldConstructsAnObject,0,0,0,0,0,0.00,17,0,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.providesINVERT_NEGS,0,8,3,3,3,0.42,6,31,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldForwardVisitCodeCallsToChild,1,3,1,1,1,0.00,12,13,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.MethodInfoTest.isGeneratedEnumMethodReturnsTrueIfMethodIsEnumValuesMethod,0,10,2,1,1,0.55,5,17,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.ReturnValuesMutatorTest.shouldMutateReturnsOfNonNullCustomObjectsToNull,2,188,39,13,7,0.06,107,689,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigIntegerMutatorTest.shiftRightLambda,2,168,36,13,7,0.06,119,650,1,0.00,0.00
org.pitest.mutationtest.execute.CheckTestHasFailedResultListenerTest.shouldReturnDetectionStatusOfKilledWhenEncountersFailure,3,4,3,2,2,0.56,7,28,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIFGE_ORDER_F,3,183,38,13,7,0.06,126,673,1,0.00,0.00
org.pitest.mutationtest.incremental.FileWriterFactoryTest.writeToFolder,1,1,1,1,1,1.00,7,9,1,0.00,0.00
org.pitest.bytecode.analysis.InstructionMatchersTest.shouldMatchAgainstCapturedIStoreVariable,0,17,8,2,2,0.22,7,39,1,0.00,0.00
org.pitest.mutationtest.build.intercept.timeout.InfiniteForLoopFilterFactoryTest.shouldMatchRealInfiniteLoopFromJodaTimeMutants,0,55,15,3,3,0.10,54,164,1,0.00,0.00
org.pitest.mutationtest.build.intercept.timeout.InfiniteForLoopFilterFactoryTest.shouldNotFindInfiniteLoopsInWhileLoopWithIncrement,0,52,15,3,3,0.09,32,161,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldNotReplaceIF_ICMPGE_EQUAL_F,2,128,33,13,7,0.02,41,480,1,0.00,0.00
org.pitest.maven.ScmMojoTest.testThrowsAnExceptionWhenNoScmConfigured,1,12,3,1,1,0.33,48,111,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.EmptyObjectReturnValsTest.mutatesBoxedCharsToZero,2,183,38,13,7,0.06,109,644,0,0.00,0.00
org.pitest.classpath.CodeSourceTest.shouldMapTestsPostfixedWithTestToTesteeWhenTesteeExists,1,3,2,2,2,0.18,14,18,1,0.00,0.00
org.pitest.functional.predicate.NotTest.shouldInvertFalse,0,3,2,2,2,0.67,2,3,0,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testDefaultsJavaExecutableToNull,2,69,2,1,1,0.08,54,208,1,0.00,0.00
